"","m/z","var_m/z","max_int","sum_int","RT","minRT","maxRT","part_ID","EIC_ID","peak_ID","Score"
"1",703.574234286222,1.35244343818639e-07,276911648,6538905753.375,1179.51,1166.62,1282.74,4472,9207,8821,0
"2",763.594296159415,4.38332350342041e-07,272701792,8391970230,1284.14,1263.17,1379.66,4730,9921,9917,0
"3",760.583843455595,2.45416090481108e-06,241620016,7641693184.875,1284.14,1254.83,1391.88,4717,9886,9854,0
"4",789.607749245384,8.87980515306646e-06,226815584,1303447558,1272.33,1254.83,1277.47,4820,10232,10369,0
"5",789.609725288723,5.82210683592276e-07,216804160,5653427118,1284.14,1279.29,1368.38,4820,10232,10370,0
"6",786.599175347222,8.23703077104357e-07,171698256,1012736938,1274.95,1258.73,1277.47,4816,10202,10324,0
"7",786.59955609034,2.72966688618072e-07,169739344,4728118876.625,1284.14,1279.29,1410.93,4816,10202,10325,0
"8",761.57839457194,2.47832202742286e-06,159847968,4762594693.5,1193.2,1160.95,1263.17,4721,9897,9877,0
"9",788.615547688802,7.65321955168988e-07,151849984,4224580379.4375,1394.24,1364.07,1514.66,4819,10222,10355,0
"10",735.562821608323,2.82203382496381e-06,136838256,3889383157,1195.45,1158.85,1270.79,4606,9551,9360,0
"11",791.625377655029,3.65341002953813e-07,131110864,3477980448,1394.24,1365.61,1483.18,4823,10257,10412,0
"12",704.577813617254,6.38912324665723e-07,129658920,3001723500.03125,1179.51,1150.81,1280.6,4476,9217,8841,0
"13",764.597567374246,8.11674466407986e-08,123583232,3936259443.5,1282.74,1263.17,1377.43,4736,9939,9941,0
"14",732.552951049805,1.55305774030039e-06,119794976,3425356237.25,1195.45,1160.95,1287.44,4592,9513,9302,0
"15",761.587252177889,3.61332176772985e-07,116781016,3654483630.3125,1284.14,1265.12,1391.88,4721,9898,9880,0
"16",758.56826060902,3.30302049013902e-06,107698960,3096921926.25,1193.2,1158.85,1277.47,4705,9858,9810,0
"17",790.612813313802,1.02445483207703e-08,105849152,843245416,1284.14,1277.47,1291.61,4822,10242,10383,0
"18",790.609436035156,1.66824708382289e-05,104477448,524223222.5,1272.33,1248.64,1274.95,4822,10242,10384,0
"19",813.68251546224,3.80611780918006e-06,96858816,737739613.5,1487.09,1468.65,1497.76,4884,10537,10877,0
"20",790.613038958925,7.46186935540402e-08,94865968,1767881639,1297.28,1295.15,1359.77,4822,10242,10385,0
"21",765.600700827206,1.81060065241421e-08,94051152,1245602338,1284.14,1263.17,1295.15,4739,9951,9962,0
"22",813.682580896326,2.20333245602456e-05,92589272,1435145150.25,1504.12,1501.07,1612.03,4884,10537,10878,0
"23",787.60065375434,9.18511715200212e-06,91490512,586107366,1272.33,1258.73,1277.47,4818,10211,10339,0
"24",787.603006614829,2.39986553247504e-07,90960368,2234330066.6875,1284.14,1280.6,1385.01,4818,10211,10340,0
"25",765.600847293169,6.43002198614411e-08,86016552,1626854878.25,1297.28,1297.28,1375.07,4739,9951,9963,0
"26",391.283874056232,5.12206354921946e-09,78882688,2090333565.5,793.746,715.158,845.151,2615,5687,5372,0
"27",789.618143717448,1.31875276565552e-06,77657440,531514712,1383.46,1370.6,1387.65,4820,10232,10371,0
"28",762.581234202665,6.08360942672281e-06,74695544,2166982584.25,1197.16,1153.59,1263.17,4725,9908,9893,0
"29",773.627286783854,2.13867142086937e-07,74220288,845408196,1282.74,1263.17,1291.61,4769,10049,10091,0
"30",775.633871895926,6.28182193735144e-08,73143584,773490703,1284.14,1263.17,1289.39,4777,10074,10124,0
"31",791.615989685059,9.51279486928667e-09,70733648,490207808,1284.14,1279.29,1291.61,4823,10258,10415,0
"32",791.615709092882,7.24362002478706e-07,69216808,405403106,1270.79,1258.73,1277.47,4823,10258,10416,0
"33",279.158721923828,1.11758708953857e-09,68944760,403903000,1896.81,1888.29,1899.17,1518,3224,2901,0
"34",775.634002685547,1.11758708953857e-08,67284104,246841632,1297.28,1295.15,1301.18,4777,10074,10125,0
"35",366.263439941406,4.00468707084656e-09,67278944,322414460,1894.58,1890.79,1899.17,2407,5161,4836,0
"36",773.626728856286,1.01659995640895e-06,66346188,1510171362.5,1299.23,1295.15,1381.06,4769,10049,10092,0
"37",771.620622601425,2.8023169490329e-06,65988176,1990347365.75,1284.14,1263.17,1377.43,4763,10026,10066,0
"38",366.263407389323,3.10440858205159e-10,65967280,187022500,1911.1,1909.51,1912.52,2407,5161,4837,0
"39",792.627580915179,6.06817858559745e-06,65312964,889089767.5,1394.24,1359.77,1403.31,4827,10268,10432,0
"40",775.633972167969,7.45058059692383e-09,64985404,128916044,1292.79,1291.61,1292.79,4777,10074,10126,0
"41",736.565791377315,6.13447796790272e-06,64657292,1821887469,1193.2,1153.59,1270.79,4608,9562,9376,0
"42",791.616273822206,1.16062548124429e-07,63563284,1192975134.5,1299.23,1295.15,1359.77,4823,10258,10417,0
"43",811.592673668495,1.54320557979617e-05,62160172,1529921417,1179.51,1130.68,1247.06,4879,10510,10838,0
"44",792.628963470459,9.08339936887064e-08,61200720,891402683,1408.17,1405.67,1487.09,4827,10268,10433,0
"45",746.60495300293,1.42564018399028e-06,61107040,1689578271.1875,1365.61,1321.74,1455.53,4643,9680,9536,0
"46",734.568793402778,1.25211146142748e-08,60003928,377634497.5,1284.14,1270.79,1286.12,4600,9534,9339,0
"47",762.590659812645,1.08707667563363e-07,59208900,1835074123.5,1282.74,1265.12,1372.99,4725,9909,9895,0
"48",793.631857910156,3.13508013884226e-07,58996368,1079667283,1394.24,1364.07,1417.48,4831,10282,10456,0
"49",734.567839866461,1.58703967450333e-06,58085868,1256709951.8125,1299.23,1295.15,1383.46,4600,9534,9340,0
"50",734.56874593099,1.61429246266683e-08,57215812,162507736,1287.44,1287.44,1291.61,4600,9534,9341,0
"51",769.61454634233,9.52996990897439e-07,55980832,428345901,1282.74,1263.17,1284.14,4755,10002,10036,0
"52",737.57854546441,4.76319756772783e-07,55577268,336786869,1284.14,1270.79,1286.12,4610,9573,9393,0
"53",790.621354166667,1.1050630183447e-06,55360760,649256127,1394.24,1368.38,1398.56,4822,10243,10386,0
"54",769.61442565918,5.89837630589803e-09,55330564,204706136,1287.44,1286.12,1291.61,4755,10002,10037,0
"55",733.55564252068,2.80092525131562e-06,55326768,756674824,1195.45,1168.71,1203.32,4594,9521,9319,0
"56",705.580902099609,8.05001367222179e-07,55175148,406904867.1875,1179.51,1163.85,1192.02,4478,9225,8853,0
"57",767.607385971967,1.05266842771979e-07,54909336,728564059,1284.14,1263.17,1295.15,4747,9977,10006,0
"58",733.556329542591,1.40655745742142e-07,54827960,827737387.75,1209.12,1206.49,1270.79,4594,9521,9320,0
"59",733.542585324018,2.15937331942251e-05,54334980,610670679.601562,1105.46,1022.53,1114.45,4594,9521,9321,0
"60",777.640481131417,1.32425882659116e-06,53872452,508781544.75,1284.14,1260.41,1287.44,4783,10096,10162,0
"61",814.686628861861,7.30834224007346e-08,53632520,414729434.875,1487.09,1471.56,1497.76,4886,10547,10900,0
"62",737.578694661458,8.44399134318034e-09,52977448,300997656,1291.61,1287.44,1297.28,4610,9573,9394,0
"63",737.578293218845,7.24714340233221e-07,52280088,981489188.375,1303.27,1301.18,1383.46,4610,9573,9395,0
"64",814.686928196957,1.56493245453109e-05,52035936,800681114.734375,1504.12,1501.07,1612.03,4886,10547,10901,0
"65",759.57035446167,5.54607249796391e-06,51986580,662354018,1193.2,1166.62,1199.25,4712,9873,9834,0
"66",790.622131347656,1.49011611938477e-08,50768204,146492364,1401.22,1401.22,1405.67,4822,10243,10387,0
"67",788.603732022372,9.5981088551608e-06,50700264,378452963,1270.79,1256.51,1279.29,4819,10223,10356,0
"68",790.6220703125,1.30385160446167e-08,50590552,231716224,1408.17,1408.17,1417.48,4822,10243,10388,0
"69",788.605845133464,4.38342491785685e-08,49916844,267228960,1287.44,1286.12,1295.15,4819,10223,10357,0
"70",767.607507324219,1.60187482833862e-08,49661464,234330908,1299.23,1297.28,1304.94,4747,9977,10007,0
"71",759.57205918256,1.28920942066825e-07,49404992,798654816.75,1209.12,1206.49,1277.47,4712,9873,9835,0
"72",759.57177734375,2.98023223876953e-08,49289272,96690708,1201.78,1201.78,1203.32,4712,9873,9836,0
"73",793.632407052176,6.24252217156547e-07,49135528,488825477.375,1419.3,1419.3,1491.81,4831,10282,10457,0
"74",788.60595703125,7.45058059692383e-09,48270984,95820588,1280.6,1280.6,1282.74,4819,10223,10358,0
"75",774.630166190011,3.35024362737006e-06,48130860,473149707.25,1282.74,1260.41,1287.44,4774,10062,10109,0
"76",750.541148594448,1.11800248897265e-05,47957112,810278099.125,1258.73,1223.64,1280.6,4663,9729,9606,0
"77",478.388857421875,7.21641949244908e-09,47909576,1208994679,792.194,749.257,845.151,3205,7140,6844,0
"78",772.6240234375,1.73846880594889e-08,47755288,169030808,1299.23,1295.15,1301.18,4767,10039,10081,0
"79",777.640747070312,1.11758708953857e-08,47747112,130685636,1292.79,1291.61,1295.15,4783,10096,10163,0
"80",772.623885091146,3.41378507160005e-07,46737448,545607772.5,1287.44,1263.17,1291.61,4767,10039,10082,0
"81",767.607345581055,2.3283064365387e-08,46075108,162148716,1311.93,1309.43,1315.06,4747,9977,10008,0
"82",737.567997233073,9.73868937719436e-06,45679988,393881194.5,1188.2,1158.85,1192.02,4610,9574,9396,0
"83",777.640913391113,1.27803725309861e-07,45673844,898490381.75,1297.28,1297.28,1377.43,4783,10096,10164,0
"84",745.596064640926,1.02163698428716e-06,44889224,452377913,1190.06,1166.62,1193.2,4638,9666,9517,0
"85",774.630798339844,0,44737272,87386976,1289.39,1289.39,1291.61,4774,10062,10110,0
"86",766.604069010417,8.64622138795399e-08,44393136,528932378.5,1289.39,1263.17,1291.61,4744,9963,9984,0
"87",763.584828252378,3.20131652021178e-06,44367308,1239706075.875,1201.78,1158.85,1256.51,4730,9922,9920,0
"88",745.596508789062,1.19209289550781e-08,44295616,210112320,1201.78,1197.16,1206.49,4638,9666,9518,0
"89",701.558401150174,1.96416871716278e-07,44060540,1026247239,1098.63,1070.38,1184.08,4462,9185,8795,0
"90",808.582359900841,6.94924249098851e-06,44033464,385664161,1174.79,1156.35,1186.89,4873,10471,10773,0
"91",705.580871582031,7.45058059692383e-09,43646752,168297004,1199.25,1195.45,1201.78,4478,9225,8854,0
"92",766.604263696915,6.07257510325526e-08,43281360,825942876.375,1299.23,1295.15,1372.99,4744,9963,9985,0
"93",746.568892498406,3.79789544611561e-07,42983504,853532502.8125,1419.3,1396.33,1524.06,4643,9681,9539,0
"94",770.618067423503,2.2924646283641e-07,42809284,371400813,1284.14,1263.17,1286.12,4761,10015,10051,0
"95",743.588902523643,5.58434086933471e-06,42703220,581729239,1195.45,1160.95,1201.78,4631,9646,9492,0
"96",747.602408016429,4.15609920407362e-06,42674108,985669235,1188.2,1158.85,1231.65,4648,9692,9549,0
"97",835.594392475329,1.84164998541516e-06,42597244,735241595.0625,1156.35,1105.46,1197.16,4953,10824,11340,0
"98",737.570053998162,4.67142106802493e-07,42301828,731586386.75,1201.78,1197.16,1267.88,4610,9574,9397,0
"99",737.569580078125,2.98023223876953e-08,41721080,81131644,1193.2,1193.2,1195.45,4610,9574,9398,0
"100",380.279001871745,6.20881716410319e-10,39870904,228257160,1894.58,1885.39,1896.81,2530,5445,5124,0
"101",776.637286017923,8.23124804917504e-08,39869192,509465747.5,1286.12,1263.17,1295.15,4780,10085,10143,0
"102",743.590151700107,8.78023507791164e-08,39822288,528359845,1206.49,1203.32,1248.64,4631,9646,9493,0
"103",770.617696126302,1.61429246266683e-08,39775592,110039010,1287.44,1287.44,1291.61,4761,10015,10052,0
"104",808.583869934082,1.53668224811554e-08,39237464,260776100,1188.2,1188.2,1201.78,4873,10471,10774,0
"105",770.617696126302,9.9341074625651e-09,39208412,212493688,1299.23,1295.15,1304.94,4761,10015,10053,0
"106",380.279052734375,3.72529029846191e-09,38547008,112262508,1900.99,1899.17,1903.49,2530,5445,5125,0
"107",380.278938293457,1.47459407647451e-09,38355724,147271492,1916.17,1912.52,1917.76,2530,5445,5126,0
"108",815.690238952637,2.87424056575848e-06,38243016,864130948.875,1484.73,1468.65,1577.83,4888,10557,10921,0
"109",768.611467633929,4.43486940293085e-08,37720928,238282950,1286.12,1282.74,1292.79,4751,9987,10021,0
"110",768.612053765191,7.87381496694353e-07,37265860,211374373.5,1280.6,1263.17,1280.6,4751,9987,10022,0
"111",724.526888640031,5.99805931538199e-07,36881144,734004254.78125,1258.73,1221.96,1313.25,4563,9425,9154,0
"112",768.553390066964,1.28268945116957e-07,36546984,568188155.6875,1318.22,1316.49,1387.65,4751,9988,10024,0
"113",749.617214626736,1.00965715116925e-06,36438456,253161308,1338.78,1325.49,1343.5,4660,9721,9593,0
"114",741.582336425781,3.71038913726807e-06,36389180,290329378.5,1188.2,1163.85,1190.06,4626,9624,9466,0
"115",785.57559751853,1.46046512120488e-05,35759220,581922071,1176.75,1094.04,1190.06,4811,10189,10307,0
"116",776.637491861979,8.69234402974447e-09,35735548,99545316,1297.28,1297.28,1301.18,4780,10085,10144,0
"117",741.583028157552,8.69234402974447e-09,35633300,102414276,1192.02,1192.02,1195.45,4626,9624,9467,0
"118",492.404479980469,8.69234402974447e-09,35197988,903460908.25,793.746,747.563,841.221,3287,7339,7024,0
"119",809.574896494547,1.93049678750706e-05,35159432,570362729.976562,1148.72,1032.89,1150.81,4875,10483,10795,0
"120",768.553918457031,1.39425198237101e-06,35037932,210173913.75,1303.27,1289.39,1307.07,4751,9988,10025,0
"121",715.614052512429,1.12226063554937e-06,34731276,230824828.890625,1179.51,1166.62,1192.02,4523,9321,8981,0
"122",768.55332438151,4.96705373128255e-09,34701292,97842468,1311.93,1309.43,1313.25,4751,9988,10026,0
"123",741.583142089844,1.37835741043091e-08,34284336,162492172,1197.16,1197.16,1206.49,4626,9624,9468,0
"124",784.582776521382,5.08153560565926e-06,33745704,428475548.5,1218.56,1181.32,1220.23,4809,10179,10294,0
"125",809.578930664062,7.52508640289307e-08,33651204,158430592,1153.59,1153.59,1163.85,4875,10483,10796,0
"126",747.608152808213,6.32458888902897e-07,33559924,622078439.625,1351.76,1347.31,1440.01,4648,9693,9552,0
"127",739.574868594899,9.21168419368127e-06,33523734,368947244.5,1193.2,1158.85,1195.45,4619,9600,9437,0
"128",747.610374450684,5.20409750086921e-07,33380040,226266702,1340.87,1327.36,1343.5,4648,9693,9553,0
"129",713.607187906901,2.6773548487461e-06,33189642,229864895.875,1179.51,1166.62,1192.02,4515,9305,8955,0
"130",784.584025065104,1.24176343282064e-09,33165460,92827580,1223.64,1221.96,1226.41,4809,10179,10295,0
"131",749.578948974609,1.20785373907823e-07,33024790,290501731.5,1256.51,1250.91,1279.29,4660,9722,9595,0
"132",749.615153721401,8.74901180544858e-08,32673894,458729977.25,1359.77,1357.94,1417.48,4660,9721,9594,0
"133",768.610806551847,1.17990103634921e-07,32650006,320744028,1297.28,1295.15,1315.06,4751,9987,10023,0
"134",749.578549033717,3.91046554721587e-08,32628318,425462352.125,1248.64,1210.66,1248.64,4660,9722,9596,0
"135",709.547297551082,6.87602620858412e-07,32496146,282790240.125,1179.51,1163.85,1192.02,4500,9266,8906,0
"136",739.576436360677,4.96705373128255e-09,32335352,89002184,1197.16,1197.16,1201.78,4619,9600,9438,0
"137",809.585006713867,1.47069139139993e-06,32074666,219496078,1174.79,1168.71,1186.89,4875,10483,10797,0
"138",776.637542724609,2.35935052235921e-08,31835764,120511478,1303.27,1303.27,1309.43,4780,10085,10145,0
"139",832.584363151999,7.15431709128055e-07,31630868,488745577.9375,1156.35,1114.45,1195.45,4942,10789,11281,0
"140",739.576511928013,2.61998438573146e-08,31603424,277261858,1213.16,1210.66,1237.91,4619,9600,9439,0
"141",744.591304779053,9.22603843112787e-06,31333936,300960196.25,1192.02,1158.85,1193.2,4635,9656,9501,0
"142",706.536883544922,3.04318964481354e-06,31212462,173196621.5625,1174.79,1160.95,1184.08,4481,9233,8864,0
"143",744.592915852865,8.69234402974447e-09,31132806,87079088,1195.45,1195.45,1199.25,4635,9656,9502,0
"144",730.53669000441,6.02919408070144e-06,31124656,602277416.90625,1122.62,1064.82,1141.5,4586,9494,9271,0
"145",747.56494547526,6.48704313096546e-06,30189848,237741471.5,1303.27,1282.74,1309.43,4648,9694,9554,0
"146",744.593165079753,1.92755551049204e-08,30037132,290276950,1201.78,1201.78,1226.41,4635,9656,9503,0
"147",812.592864990234,1.58490046210911e-05,30005684,299767228.625,1179.51,1128.18,1186.89,4881,10524,10857,0
"148",785.580159505208,1.87506278355916e-07,29977576,81986910,1197.16,1195.45,1199.25,4811,10189,10308,0
"149",794.635402972882,7.50815965021717e-07,29893632,810571946.5625,1394.24,1359.77,1484.73,4835,10294,10477,0
"150",760.575081961496,4.27521410442534e-08,29780348,174106896,1209.12,1206.49,1220.23,4717,9886,9855,0
"151",808.583588518415,5.72461290519778e-07,29760880,408329827.15625,1206.49,1203.32,1277.47,4873,10471,10775,0
"152",785.579833984375,7.45058059692383e-09,29628244,58847806,1193.2,1192.02,1193.2,4811,10189,10309,0
"153",279.158782958984,NA,29532802,29532802,781.864,781.864,781.864,1518,3225,2902,0
"154",813.609522501628,3.89179948604468e-08,29158506,296043070,1254.83,1248.64,1272.33,4884,10538,10880,0
"155",784.584202357701,6.03142238798596e-09,29145684,182732966,1233.88,1230.34,1242.76,4809,10179,10296,0
"156",279.158813476562,0,28829200,82751994,811.115,811.115,819.228,1518,3225,2903,0
"157",711.600992838542,6.00020090738932e-07,28781782,106041241.5,1179.51,1172.03,1184.08,4508,9288,8937,0
"158",815.699111938477,4.3128898670507e-07,28771720,462830201.375,1599.29,1584.19,1713.15,4888,10558,10923,0
"159",747.563639322917,1.62422657012939e-07,28740398,487727598.8125,1318.22,1315.06,1387.65,4648,9694,9555,0
"160",279.158843994141,0,28622508,56558676,795.3,793.746,795.3,1518,3225,2904,0
"161",747.5634765625,0,28619224,55827924,1313.25,1311.93,1313.25,4648,9694,9556,0
"162",746.600115607766,1.05595544857137e-07,28559204,331551559,1203.32,1201.78,1235.83,4643,9682,9540,0
"163",746.598033905029,9.73652737836043e-06,28537486,280641051.75,1192.02,1158.85,1193.2,4643,9682,9541,0
"164",762.599801199777,5.6084040757064e-08,28459346,299388977.5,1391.88,1377.43,1405.67,4725,9910,9896,0
"165",478.38875579834,5.19988437493642e-09,28397706,108799176,1894.58,1892.88,1899.17,3205,7140,6845,0
"166",735.571655273438,1.46279732386271e-06,28358302,229740534,1284.14,1272.33,1289.39,4606,9551,9361,0
"167",813.609069824219,9.06487305959066e-08,28346928,155865504,1247.06,1233.88,1247.06,4884,10538,10881,0
"168",738.581825949929,8.43608921224421e-07,28236598,225732273.25,1284.14,1270.79,1289.39,4613,9586,9415,0
"169",746.599833170573,1.24176343282064e-09,28214524,82877968,1195.45,1195.45,1199.25,4643,9682,9542,0
"170",760.573664738582,4.46132169320033e-06,28001158,272024891,1192.02,1166.62,1193.2,4717,9886,9856,0
"171",738.582022530692,4.02686141786121e-08,27939806,173418486,1303.27,1295.15,1307.07,4613,9586,9416,0
"172",746.568797576122,5.39749820544491e-07,27722718,579362411.75,1250.91,1201.78,1282.74,4643,9683,9543,0
"173",782.56825764974,1.564621925354e-07,27662528,287599614,1176.75,1144.13,1186.89,4802,10156,10254,0
"174",905.826676025391,4.05270241352977e-05,27361676,476024094.554688,1754.96,1716.34,1852.85,5197,11508,12327,0
"175",792.613061523438,0.00016058087348938,27229258,158006655.75,1272.33,1256.51,1277.47,4827,10269,10435,0
"176",790.558538263494,3.59673391688954e-06,27193370,179906077.5,1338.78,1319.79,1340.87,4822,10244,10389,0
"177",738.581926618304,1.45463716416132e-08,27154068,161113526,1311.93,1309.43,1319.79,4613,9586,9417,0
"178",730.537581010298,9.12454221155736e-08,27113536,282894947.25,1148.72,1147.17,1195.45,4586,9494,9272,0
"179",744.553238718133,2.46737460444744e-07,27074838,768957865.4375,1315.06,1270.79,1398.56,4635,9657,9504,0
"180",762.598669052124,1.5254124938961e-06,27070278,337777991.96875,1422.2,1417.48,1501.07,4725,9910,9897,0
"181",742.584590031551,1.56941142377091e-05,26935744,783476921.8125,1192.02,1160.95,1279.29,4628,9637,9482,0
"182",762.599466959635,5.33958276112874e-08,26907878,78392738,1413.45,1410.93,1415.8,4725,9910,9898,0
"183",775.593924628364,2.1558047996627e-06,26647428,567083261.375,1256.51,1195.45,1280.6,4777,10075,10127,0
"184",801.658721923828,3.09199094772339e-08,26507040,133662288,1394.24,1387.65,1398.56,4851,10377,10609,0
"185",738.572751512714,3.21313154463675e-06,26436080,681508405.125,1195.45,1158.85,1267.88,4613,9587,9418,0
"186",803.665523681641,1.44091339743867e-06,26264958,682528746.3125,1394.24,1365.61,1487.09,4857,10403,10656,0
"187",879.81159298919,5.47149021628159e-06,26056152,406343958.964844,1756.52,1743.72,1862.46,5085,11283,12017,0
"188",806.568363355554,1.95768504327046e-07,26038908,576213134,1147.17,1080.81,1192.02,4868,10449,10723,0
"189",709.59270562066,2.03060400154856e-05,25958486,140183376.578125,1179.51,1166.62,1188.2,4500,9267,8909,0
"190",779.646700032552,3.62623305547805e-06,25921868,254844849.4375,1284.14,1258.73,1287.44,4789,10120,10198,0
"191",812.597351074219,7.45058059692383e-09,25730884,93504068,1190.06,1188.2,1193.2,4881,10524,10858,0
"192",734.559373643663,5.75350390540229e-08,25729104,207146610,1193.2,1181.32,1197.16,4600,9535,9342,0
"193",713.609326530905,3.50262617788638e-06,25723746,449990437.75,1203.32,1201.78,1272.33,4515,9305,8956,0
"194",792.619394938151,1.40319267908732e-08,25702636,138876486,1284.14,1282.74,1291.61,4827,10269,10436,0
"195",792.619445800781,1.30385160446167e-08,25479768,111383948,1299.23,1295.15,1303.27,4827,10269,10437,0
"196",734.549002511161,1.1930784220418e-05,25446436,355509841.796875,1116.81,1057.31,1125.95,4600,9536,9345,0
"197",735.571533203125,4.22199567159017e-08,25237084,95454388,1299.23,1295.15,1301.18,4606,9551,9362,0
"198",734.559745094993,3.842209582721e-08,25035636,375781604.5,1203.32,1201.78,1247.06,4600,9535,9343,0
"199",790.558064778646,4.59452470143636e-08,24955308,71375430,1343.5,1343.5,1347.31,4822,10244,10390,0
"200",812.597277832031,7.15255737304687e-08,24920702,101685951,1195.45,1195.45,1203.32,4881,10524,10859,0
"201",817.695667613636,4.12748618559404e-06,24757884,191295779.875,1487.09,1471.56,1497.76,4891,10581,10971,0
"202",790.557983398438,1.04308128356934e-07,24596442,63354796,1349.54,1349.54,1353.33,4822,10244,10391,0
"203",711.601053873698,8.69234402974447e-09,24586140,68458720,1188.2,1186.89,1190.06,4508,9288,8938,0
"204",751.544401749321,6.02645954124541e-06,24425046,382323626,1258.73,1230.34,1277.47,4666,9743,9627,0
"205",715.614379882812,2.48352686564128e-08,24258248,93007336,1195.45,1193.2,1199.25,4523,9321,8982,0
"206",717.621103922526,1.57703955968221e-07,24227600,199525910.5,1179.51,1168.71,1193.2,4532,9339,9016,0
"207",783.562040540907,7.21929033124258e-06,24158984,503861330.25,1122.62,1057.31,1147.17,4806,10168,10275,0
"208",740.579748535156,2.12921036614312e-07,24090500,170518705,1186.89,1166.62,1188.2,4623,9614,9455,0
"209",715.614827473958,6.08464082082113e-08,24051116,66974558,1203.32,1201.78,1206.49,4523,9321,8983,0
"210",801.657757568359,1.60853895876143e-06,24034902,151897542.25,1383.46,1365.61,1385.01,4851,10377,10610,0
"211",750.542615388569,8.88187634317498e-08,24033352,232753059.5,1284.14,1282.74,1316.49,4663,9729,9607,0
"212",765.609430486506,2.52012502063404e-06,23996438,193545931,1394.24,1377.43,1398.56,4739,9951,9964,0
"213",817.69775390625,1.02818012237549e-06,23959122,371115680,1504.12,1501.07,1584.19,4891,10581,10972,0
"214",734.558624267578,5.02914190292358e-07,23905376,73824816,1179.51,1172.03,1179.51,4600,9535,9344,0
"215",739.585026667668,9.38438834288181e-07,23863952,220180880.25,1284.14,1270.79,1292.79,4619,9601,9440,0
"216",702.542538204709,1.06159586448211e-07,23852044,518983558.8125,1362.12,1338.78,1417.48,4466,9195,8806,0
"217",779.647813951647,1.02059529708312e-07,23601878,417333159.25,1301.18,1299.23,1372.99,4789,10120,10199,0
"218",740.579895019531,3.1044085820516e-08,23329860,151763750,1195.45,1192.02,1203.32,4623,9614,9456,0
"219",802.661415100098,1.57350053389867e-06,23082016,251809568.75,1394.24,1365.61,1398.56,4854,10389,10631,0
"220",795.638561015226,1.17046657164081e-06,22953326,625681395.8125,1390.04,1359.77,1477.78,4839,10307,10498,0
"221",778.644327799479,1.24176343282064e-09,22758474,57272189,1280.6,1279.29,1282.74,4786,10108,10181,0
"222",782.568135579427,3.47693761189779e-08,22749564,62265880,1188.2,1188.2,1192.02,4802,10156,10255,0
"223",801.659879244291,1.6751060119042e-05,22595286,304211198.25,1410.93,1408.17,1474.6,4851,10377,10611,0
"224",752.557922363281,2.88709998130798e-08,22538398,154459328,1351.76,1337.19,1353.33,4673,9762,9657,0
"225",707.587599534255,5.41122295917609e-08,22508102,202197489.65625,1186.89,1168.71,1195.45,4488,9244,8875,0
"226",810.599461873372,4.16272968956918e-08,22425984,235760205,1250.91,1244.57,1267.88,4878,10494,10817,0
"227",753.552047729492,1.24162232333964e-06,22388228,149069903.1875,1250.91,1230.34,1252.59,4680,9780,9685,0
"228",814.628662109375,5.26309013366699e-06,22287802,189873996,1368.38,1357.94,1379.66,4886,10548,10902,0
"229",836.598100333378,1.7442066093971e-06,22144960,335403764.5625,1156.35,1122.62,1192.02,4957,10834,11358,0
"230",778.644317626953,4.74601984024048e-08,22110864,434079033,1286.12,1284.14,1333.02,4786,10108,10182,0
"231",800.654426125919,2.96527629389482e-06,22042892,250554057.375,1396.33,1364.07,1398.56,4850,10368,10593,0
"232",689.55817437941,8.68234583126601e-06,21874754,337476410.5625,1128.18,1116.81,1192.02,4402,9072,8662,0
"233",743.598750187801,1.50965001338567e-06,21857564,202937177.25,1287.44,1267.88,1291.61,4631,9646,9494,0
"234",799.652465820312,3.72529029846191e-09,21799614,59195176,1394.24,1391.88,1396.33,4849,10357,10578,0
"235",706.588636610243,4.94325326548682e-07,21796764,165438777,1221.96,1216.06,1231.65,4481,9234,8867,0
"236",802.662246704102,4.81183330217997e-08,21787072,77607278,1401.22,1401.22,1408.17,4854,10389,10632,0
"237",799.652722167969,1.24010774824354e-07,21780510,147671745,1385.01,1368.38,1387.65,4849,10357,10579,0
"238",752.55806238511,1.32649552588369e-07,21637882,362698507.125,1355.72,1355.72,1429.32,4673,9762,9658,0
"239",304.248046412612,2.59315807780464e-09,21490158,543577007.546875,352.067,286.622,428.534,1784,3783,3433,0
"240",778.643478393555,4.84793313911983e-06,21395192,95117647.4375,1272.33,1260.41,1277.47,4786,10108,10183,0
"241",753.552870530349,6.52881004871466e-08,21358086,187419217,1256.51,1254.83,1280.6,4680,9780,9686,0
"242",747.603118896484,5.10896955217634e-08,21325318,133066747,1233.88,1233.88,1248.64,4648,9692,9550,0
"243",813.609781901042,3.84946664174398e-08,21311424,52713823,1280.6,1279.29,1282.74,4884,10538,10882,0
"244",782.568128797743,5.01863467387664e-07,21235004,255500926,1193.2,1193.2,1248.64,4802,10156,10256,0
"245",748.605902420847,1.43005398281834e-06,21148142,292730116.875,1199.25,1163.85,1203.32,4655,9707,9571,0
"246",709.547424316406,2.60770320892334e-08,21146896,98677172,1195.45,1193.2,1201.78,4500,9266,8907,0
"247",904.58979679988,1.19304809814844e-07,21092232,181835107.375,1230.34,1206.49,1233.88,5190,11495,12313,0
"248",800.655598958333,4.96705373128255e-09,20965130,56083918,1401.22,1401.22,1405.67,4850,10368,10594,0
"249",719.578377859933,6.75945054917108e-06,20873232,127624798,1174.79,1168.71,1184.08,4540,9360,9052,0
